id,userid,title,description,objects,references,events,private,ca_sec_id,EOL
objectstory502,user6,And if Because,"Sculptor John Burke’s intimate understanding of his material is evident in the juxtaposition of simple geometric shapes forming abstract compositions in space. He was instrumental in spearheading a renaissance in sculptural practice in Cork during the 1970s, continued by his pupils Eilís O’Connell, Vivienne Roche and Maud Cotter, among others. Working in welded steel, Burke’s work was influenced by that of Anthony Caro and Alexander Calder. ",object707,,,0,0da20b62-dde4-11e2-8753-002590937d1c,EOL
objectstory503,user6,George Campbell's Belfast ,"George Campbell was born in Arklow, County Wicklow. He attended school in Dublin before moving to Belfast to live with his widowed mother and family.<br >Campbell was working in an aircraft factory at the time of the Belfast Blitz, and began to paint, taking the bomb-damage as his subject. He was involved at the start of the Irish Exhibition of Living Art in 1943. Campbell exhibited alongside fellow Northern Irish artists Middleton, Dillon, O’Neill and Nevill Johnson in the IELA exhibitions, and together they brought new ideas into what had predominantly been a Dublin-based scene. After the war Campbell became increasingly interested in Spain. In 1946 he came to know Spaniards who had settled in Dublin. He finally visited Spain in the early 1950s, encouraged by his friendship with Gerald Dillon. Campbell lived there for much of the next twenty-five years.<br ><br >",object708,,,0,0ded47ee-dde4-11e2-8753-002590937d1c,EOL
objectstory504,user6,Patrick Collins and Irish lanscape painting,"Landscape continued to be a dominant subject matter for Irish artists into the 1950s. Painters such as Patrick Collins hovered between abstraction and figuration. The style of these type of artists developed out of a fascination and connection with the Irish landscape. For many, Patrick Collins is the link between the West of Ireland Romanticism of Jack B. Yeats, and the more abstract expressions of Irishness that later emerged. Misty hues dominate his palette: Hy Brazil and Bird Against the Window (both 1963) perfectly encapsulate his atmospheric style, with the subject hewn out of an abstract background.",,,,0,0e1282f2-dde4-11e2-8753-002590937d1c,EOL
objectstory505,user6,The relationship between De Chirico's earlier and later work,"Giorgio de Chirico’s haunting, metaphysical paintings of 1909-19, of which Il Trovatore (c.1960) is a later variation, were a strong influence on the development of Surrealism itself.",,,,0,0e34d578-dde4-11e2-8753-002590937d1c,EOL
objectstory506,user6,Micheál Farrell's  Pressez series,"The Northern troubles politicised a number of artists, such as Micheál Farrell, who responded in various ways. The Pressez series, begun in the 1960s, reflects a shift to more overt politically engaged statements, as the Celtic motif of the early works now becomes suggestive of blood and bones in Black and White (1970).",,,,0,0e55f94c-dde4-11e2-8753-002590937d1c,EOL
objectstory507,user6,Paul Henry: the image of Ireland,"Although several of Paul Henry's paintings involve figures, he mainly worked in the genre of landscape. The treatment of light, the expansive sky and cloud formations together with a sense of stillness are typical features.<br >n his later work, such as Errigal, Co. Donegal the figure and other representational objects, such as cottages and animals, are absent from the work, suggesting a shift towards abstraction in his practice. Many of his works feature low horizon lines with mountain ranges in the middle ground, framed by expansive areas of sky with large cloud formations. He is concerned with depicting aspects of nature and weather manifest in the landscape.<br >Here Henry uses oil on canvas. In the early stages of his career charcoal was his preferred medium and he continued to use charcoal throughout his career in his preparatory sketches, many of which were done outdoors. He constructs his image through form and colour rather than line. He employs a subdued, monochromatic palette which he uses to convey the mood and atmosphere in the painting, rather than attempting to depict the reality of the actual scene.<br >Born in Belfast in 1876, Paul Henry studied at the Belfast School of Art and at the Academie Julian in Paris. He also worked in the studio of James McNeill Whistler. While in France he was influenced by the plein-air style of painting where artists worked outdoors focusing on nature and the landscape. He was influenced by Realist artists, such as Jean Francois Millet (1814-1875), who painted scenes of ordinary people working in the countryside and also by Post-Impressionist artists, such as Paul Cezanne (1839-1906), Vincent Van Gogh (1853-1890) and Paul Gauguin (1848-1903), in particular their emphasis on expression and their vibrant use of colour.<br >He moved to London where he worked as a newspaper illustrator and in 1903 he married the artist Grace Henry. They returned to Ireland in 1910 and moved to Achill Island, off the coast of Mayo. Henry was inspired on Achill to paint landscapes and scenes of local people working on the land, cutting turf, harvesting seaweed and launching boats. He left Achill in 1919, and his work from that point on focused on pure landscapes. In the 1920s and ‘30s several of his paintings featured in posters advertising Ireland as a tourist destination in Great Britain, Europe and the United States. This increased the exposure and popularity of his work and also contributed to a stagnation in the development of his practice. These images became associated with romantic and nationalist associations of west of Ireland as an idealised ‘authentic’ Ireland.<br >Few of Henry’s paintings are dated.<br ><br ><br ><br >",,,,0,0e7830d4-dde4-11e2-8753-002590937d1c,EOL
objectstory508,user6,Mainie Jellett's Madonna and Child,"Jellett's Madonna and Child (c. 1937), point to her strongly spiritual outlook. Jellett believed there was a spiritual link between shape and colour and she has translated this into religious imagery. The subject matter of this painting by Mainie Jellett is religious, depicting the Virgin Mary and her child, Jesus. Through her vibrant use of colour and harmonious composition Jellett has created a mood of joy and elation. Light is emanating and radiating from the figures in the centre with slightly darker tones visible in the bottom part of the painting.<br >The style shows the influence of the Cubist artists, in particular Albert Gleizes with whom Jellett studied in Paris. Gleizes was a key figure associated with a form of Cubism known as Orphism, which is characterised by the use of bright colours and radiating forms as opposed to the monochromatic palette of Cubism associated with Pablo Picasso and Georges Braque.<br >The composition of the painting depicts two abstract but distinguishable figures in the centre, the Virgin Mary on the right, and Jesus on the left. The painting is abstract, comprising flat surfaces and lacks volume and perspective. The form of the figures has been reduced to flat, geometric shapes. Rhythm and movement have been created in the composition through varying the size of the curved bands encircling the figures as well as the precise use of harmonious colour tones and hues. There is a white arc above each of the figures, probably meant to represent their halos. The painting is framed by borders of colour and in the area between the figures and borders paint has been applied in a Pointillist style.<br >Jellett believed there was a spiritual link between shape and colour and she has translated this into religious imagery. Through her vibrant use of colour and harmonious composition Jellett has created a mood of joy and elation. Light is emanating and radiating from the figures in the centre with slightly darker tones visible in the bottom part of the painting.<br >Mainie Jellett’s paintings are noted for her exploration of colour, form, geometric shapes, rhythm and movement and, while predominantly abstract, many have religious subject matter. She worked in oil, gouache and watercolour. In this work oil paint is applied to the canvas in flat, geometric planes, where form is suggested through the juxtaposition of these shapes rather than by line. The paint is applied smoothly with little evidence of brushstrokes, contributing to the flattened, two-dimensional effect of the painting. She employs a broad range of colours but her palette is muted creating a soft, harmonious effect.<br >Mainie Jellett was born in Dublin 1897, and is credited, along with her lifelong friend Evie Hone, for introducing Modern Art to Ireland. She is most famous for her abstract paintings that often have a religious subject matter.<br >Jellett studied art in the Metropolitan School in Dublin and in the Westminster School of Art in London. She continued her studies in Paris where she was introduced to Abstract and Cubist painting. She became a pioneer of Modern Art in Ireland following a joint exhibition with Evie Hone at the Society of Dublin Painters in 1924. The exhibition was met with harsh criticism from the press and public as many had not seen abstract or cubist art before and realist, figurative art was most common at the time. In 1943 she established the Irish Exhibition of Living Art along with Evie Hone and Louis Le Brocquy, which aimed to promote the work of emerging and avant-garde Irish and international artists in Ireland.<br >Her paintings often have a religious subject matter and are noted for her exploration of colour, form, geometric shapes, rhythm and movement. She worked in oil, gouache and watercolour.<br >",,,,0,0e9e5e30-dde4-11e2-8753-002590937d1c,EOL
objectstory509,user6,Mainie Jellett's Composition,"Mainie Jellett, Evie Hone and May Guinness studied with the Cubist painter André Lhote. A member of the Cubist movement, Lhote painted figurative and landscape works and was renowned as a teacher. In 1943, Hone and Jellett founded the Irish Exhibition of Living Art with Louis le Brocquy, Norah McGuinness and others. Mainie Jellett’s painting developed towards Abstract Cubism, which she and Evie Hone pursued under the guidance of the painter Albert Gleizes. Some of Jellett’s works point to her strongly spiritual outlook. Although not as prolific a designer as Gray, Jellett also designed rugs and screens.",,,,0,0ec6dafe-dde4-11e2-8753-002590937d1c,EOL
objectstory510,user6,Taking to the streets,"The Northern troubles politicised a number of artists, such as Oisín Kelly, who responded directly in a range of works.",,,,0,0f06c600-dde4-11e2-8753-002590937d1c,EOL
objectstory511,user6,Cecil King's work from the 1970s onwards,"Cecil King (1921-1986) was an abstract-minimalist painter. His mature works have a distinctive cool minimalist formality and often involves clean blocks of even colour cleaved at an acute angle. An example of this is Sounion, which he painted in 1975. From the early 1970s onwards King found new and varied forms to explore through different geometric abstractions. Cecil King then began concentrating on the hard-edge paintings for which he is best-known. The play between flat surface and illusionist third dimension was a continuing preoccupation – the internal dynamics of colour and shape generating tension within his work. Following a visit to Berlin in 1970, King began his Berlin series – large-scale colour field works in which a narrow peripheral band creates a tension between figure and ground, in which some commentators have seen references to the Berlin Wall and a city divided. The same wall-like constructions continued in the later Haarlem paintings, begun after a visit to New York. Much of the power of King’s works comes from their meticulous execution. In an interview with Ciaran Carty in The Sunday Independent in 1982, he said: “There is no margin for error. The image has got to be there from the beginning. Colours can change as you go along, lines can be added. But you’ve got to have the basis right. With my type of painting, if you spoil it at any stage you miss out on the whole thing.” In 1967 the first ROSC exhibition was held in Dublin. The idea was to hold a major exhibition every four years which would expose an Irish audience to the latest trends in world art. King designed the first exhibition as well as the second ROSC in 1971. A retrospective of his work was held at the Hugh Lane Municipal Gallery in 1981, another was held in the Irish Museum of Modern Art (IMMA) in 2008.<br ><br >",,,,0,0f301212-dde4-11e2-8753-002590937d1c,EOL
objectstory512,user6,Joseph Kosuth's Conceptualism and its influence in Irish artists,"Joseph Kosuth’s Three Titled Meanings (A.A.I.A.I.) (1967) is an entirely text-based piece that questions the capacity of different languages to represent the same concept. As conceptual art emerged through the late 1960s, it became a major turning-point in 20th-century art. Its credo that art is ideas challenged notions about art, society, politics and the media. Conceptual artists argued that the knowledge and thought gained in artistic production was more important than the finished product, and produced publications, texts and paintings in accordance with the theory that art only really exists conceptually. <br ><br >",,,,0,0f5b2ed4-dde4-11e2-8753-002590937d1c,EOL
objectstory513,user6,Le Brocquy's early work,"This is an early work by Louis Le Brocquy, in a realistic style prevalent in Europe and the USA during the 1930s. The painting depicts three figures having a picnic on the beach. All three figures are reclining at different angles. Le Brocquy uses the angles of their bodies to create a dynamic movement and to lead the eye through the painting. The woman in the foreground holding the cup looks out from the picture plane but her gaze is directed beyond the viewer. The angle of her body leads the eye to the man in the middle who looks down at the empty, white picnic blanket. Behind him is a woman smoking, who is also gazing at the picnic blanket. There is an open umbrella in the sand at her legs – its ambiguous presence suggestive of either sun or rain. Despite the title, there are only a few, carefully placed objects – cups, saucers and an apple – to indicate a shared picnic. The figures to not interact with or even look at each other; they stare pensively into the distance. The melancholy demeanour of the figures contrasts with the festive event implied in the title. The figures are bathed in light and it seems to be a sunny day in contrast with the mood of the painting which is pensive, as each figure is engrossed in their own thoughts. The composition of the painting reinforces the solitary nature of each figure.The composition and treatment of the figures suggest the influence of Impressionist artists such as Edouard Manet and Edgar Degas, also evident in the muted palette and use of black. The flattening of the picture plane is reminiscent to the work of the Nabis artists and ultimately Japanese Uyioke prints. The colours are neutral in a reduced palette, with rhythm created through the use of black and grey against a light background. This early work shows le Brocquy’s interest in capturing a person’s inner thoughts, revealing a sense of their personality and psychology, beyond exact physical representation in portraits.Born in Dublin, Louis le Brocquy studied chemistry at Trinity College Dublin. Following a period of travel in Europe studying artworks in the museums of France, Spain and Venice, he returned to Ireland to pursue his artistic career. He was a founding member of the Irish Exhibition of Living Art in 1943, along with Evie Hone and Mainie Jellett, which aimed to promote the work of emerging and avant- garde Irish and international artists in Ireland. A self-taught Irish artist, le Brocquy is most famous for his paintings, including portraits of Irish literary and cultural figures, such as William Butler Yeats, Samuel Beckett, James Joyce and Seamus Heaney, but his broad practice also encompasses tapestry, printmaking, book illustration and set design. His work explores aspects of the human condition, in particular the experience of the individual in the modern era. In his portraits he attempts to capture the essence of human experience rather than an exact representation.<br >Le Brocquy experimented with a wide range of materials and techniques in his practice, including oil paint, ink and textiles. This early work displays a high level of skill and technical ability in draftsmanship, handling of paint and composition. His later work is characterised by loose brushwork and more fluid compositions verging on abstraction. In this early work, the artist uses pigment mixed with wax medium - a non-yellowing wax and resin mixture - which protects the paint surface from shrinkage, cracking, dirt, air and moisture. Portraiture and the exploration of the figure are constant features through the course of le Brocquy’s diverse practice.<br ><br >",,,,0,0f8c7336-dde4-11e2-8753-002590937d1c,EOL
objectstory701,user27,F. E. MacWilliam's friendships and influences,Northern Irish sculptor F.E. McWilliam was a fellow student of Henry Moore’s at the Slade and a lifelong friend. (Some of his works are) in tune with the Primitivist works of Brancusi and the Surrealist interest in dreams and chance.<br >,object89,,,0,0fc23502-dde4-11e2-8753-002590937d1c,EOL
objectstory514,user6,John Luke's Goat & Mountain,"John Luke was involved with the short-lived Northern Ireland Guild of Artists, a forum in which young, progressive artists – usually excluded from the Ulster Academy – could meet and exhibit. Included here is an early self-portrait and Goat and Mountain (1935), the latter demonstrating Luke’s prevailing interest in using landscape as subject-matter.<br ><br ><br >",,,,0,0fe9be88-dde4-11e2-8753-002590937d1c,EOL
objectstory515,user6,Norah McGuinness's First Snow,"Norah McGuinness (1901– 1980) was born in County Londonderry. In Dublin in 1940, the exhibition Six Artists from L'Academie Lhote included work by McGuinness. She helped found the Irish Exhibition of Living Art in 1943 and became its president in 1944 after the death of Mainie Jellett. With Nano Reid she represented Ireland in the 1950 Venice Biennale. First Snow is part of a set the two artists presented in Venice. The US Pavilion that year presented work by Jackson Pollock and Willem de Kooning.<br ><br ><br >",,,,0,10104986-dde4-11e2-8753-002590937d1c,EOL
objectstory516,user6,Edward McGuire's early work and portraiture,"The restraint and intensity of observation seen in Lucian Freud’s early works (e.g. Head of a Boy, 1956) influenced a number of Irish artists of this period, including Edward McGuire. McGuire’s portraits of Dublin’s literati are characterised by stillness, frontality and schematic colouring. His first was the small water-colour Portrait of Patrick Kavanagh (1961). In 1968, McGuire executed the meticulously painted, full-length portrait of Garech de Brun surrounded by traditional Irish musical instruments symbolic of his role as founder of Claddagh Records. Other literary sitters included Pearse Hutchinson, Seamus Heaney and Anthony Cronin.",,,,0,103796a8-dde4-11e2-8753-002590937d1c,EOL
objectstory702,user27,Frank Morris as sculptor and teacher,"As a sculptor and art teacher, the late Frank Morris left an enduring impact. One of his students was Michael Warren, who commented on his artistic approach: comparing woodcarving to peeling an onion, Morris removed layers of wood to uncover an ‘essential form’ at the core.",object73,,,0,1068d8d0-dde4-11e2-8753-002590937d1c,EOL
objectstory517,user6,Patrick Scott and Rosc,"Patrick Scott was born 1921 in Kilbrittain, County Cork. Scott had his first exhibition in 1944, but trained as an architect and did not become a full time artist until 1960. He worked for fifteen years for the Irish architect Michael Scott, assisting, for example, in the design of Busáras, the central bus station in Dublin. Scott is best known for his gold paintings, abstracts incorporating geometrical forms in gold leaf against a pale tempura background. He also produces tapestries and carpets. In 1960, Scott represented Ireland in the Venice Biennale. Then in 1967 Scott was invited to become the designer of the first ROSC exhibition; as well as designing the exhibition spaces, he devised the catalogue’s cover motif, as seen here in Small Rosc Symbol. Related to his series of Device paintings and tapestries, the motif was an irregular circle which could be interpreted as either an eye or an open mouth and was created in reference to the ambiguity contained in the title Rosc, translated as ‘the poetry of vision’. Scott designed the covers for subsequent Rosc catalogues in 1971, ’77 and ’80. ",,,,0,10924b66-dde4-11e2-8753-002590937d1c,EOL
objectstory518,user6,William Scott's Red Brown and Black,"William Scott worked in a number of media including oils, gouache, watercolour, pencil, ink, charcoal and collage. He also experimented with printmaking and sculpture. In this painting thin layers of paint are applied to create a smooth, flat surface devoid of brushstrokes, in keeping with the style of Colour-Field Painting. His subdued colour palette is offset by the dynamic tensions he creates between these muted colours by carefully balancing the values of tones and hue.<br >William Scott moved between figuration and abstraction throughout his career and this is an example of his more abstract work. The minimal composition of simple forms, large expanses of colour and muted palette acknowledge the influence of the Colour-Field artists associated with Abstract Expressionism, such Mark Rothko and Barnett Newman. His preoccupation with the arrangement of forms in space, evident in his depiction of kitchen implements in his still lives, can also be seen in this work; however any recognisable forms are broken down to their bare essentials. The elimination of recognisable objects enabled Scott to focus attention on other aspects of the work such as colour, form and texture.<br >William Scott was born in Greenock, Scotland, in 1913. In 1924, his family moved to his father’s home town of Enniskillen in Northern Ireland. Scott joined the Army in July 1942. On leaving the Army after World War II, Scott took up the position of Senior Painting Master at the Bath Academy of Art, at Corsham Court, Wiltshire, where Scott became good friends with many of the St Ives Group of artists. Scott’s work moved closer to non-figuration and his first one-man show at the Hanover Gallery in London, which opened in June 1953, included a number of, loosely, abstract paintings. That same year, an extended visit to North America resulted in friendships with New York based artists including Rothko and de Kooning. One of the first British artists to be aware of Abstract Expressionism, the work he saw in America made Scott aware of how much his painting was, and would continue to be, tied to a European artistic tradition. In 1967 he painted Red Brown and Black and took up a commission to paint a mural in the premises of the new national Irish television broadcaster.<br >On the 28th December 1989 Scott died at his home in Somerset. Posthumous shows have ranged from a 1998 survey at the Irish Museum of Modern Art to a 2004 show at the Denise Bibro Gallery in New York.<br ><br ><br >",,,,0,10b9ea5e-dde4-11e2-8753-002590937d1c,EOL
objectstory703,user27,"Brian O'Doherty, his practice and the creation and death of 'Patrick Ireland'","A qualified medical doctor and emerging artist when he left Dublin in 1957, Brian O’Doherty moved to New York, where he became one of the pioneers of Conceptual art as well as an influential writer and educationalist. In 1972, he changed his name to Patrick Ireland, as a patriotic protest against the killing of civil rights marchers in Derry by British soldiers, an event known as Bloody Sunday. In celebration of peace in Northern Ireland, in 2008 he relinquished this identity in The Burial of Patrick Ireland, a performance which enacted a traditional wake and burial ritual at IMMA. In artworks in this room, the artist engages language, serialism and minimal conceptualist ideas to explore issues of perception and identity, through which also flows a fundamental corporeality.",object360,,,0,10ec1ea2-dde4-11e2-8753-002590937d1c,EOL
objectstory704,user27,Daniel O'Neill and other northern artists bring new ideas to Dublin,"Daniel O’Neill’s Donegal Couple (undated) has a static, unreal quality, due to his typically dark palette. O’Neill exhibited alongside fellow Northern Irish artists Campbell, Middleton, Dillon, and Nevill Johnson in the Living Art exhibitions, and together they brought new ideas into what had predominantly been a Dublin-based scene.",object84,,,0,1125fd48-dde4-11e2-8753-002590937d1c,EOL
objectstory705,user27,Oppenheim and 'art as ideas',"During a five-hour performance, Dennis Oppenheim exposed his bare chest to the sun. Body became canvas, sun became paint, as he explored both the boundaries of the self and of self-harm. As conceptual art emerged through the late 1960s, it became a major turning-point in 20th-century art. Its credo that art is ideas challenged notions about art, society, politics and the media. Conceptual artists argued that the knowledge and thought gained in artistic production was more important than the finished product, and produced publications, texts and paintings in accordance with the theory that art only really exists conceptually. ",object48,,,0,1159b958-dde4-11e2-8753-002590937d1c,EOL
objectstory519,user6,William Scott's Poem for a Jug series,"William Scott worked in a number of media including oils, gouache, watercolour, pencil, ink, charcoal and collage. He also experimented with printmaking and sculpture. <br >William Scott moved between figuration and abstraction throughout his career and this is an example of his more abstract work. <br >William Scott was born in Greenock, Scotland, in 1913. In 1924, his family moved to his father’s home town of Enniskillen in Northern Ireland. Scott joined the Army in July 1942. On leaving the Army after World War II, Scott took up the position of Senior Painting Master at the Bath Academy of Art, at Corsham Court, Wiltshire, where Scott became good friends with many of the St Ives Group of artists.<br >Throughout his career, the themes of still-life, landscape and the female nude recur in Scott’s work. Although there are phases where his paintings could be called non-objective, more often they explore the space between abstraction and figuration. As he himself said: “I am an abstract artist in the sense that I abstract. I cannot be called non-figurative while I am still interested in the modern magic of space, primitive sex forms, the sensual and the erotic, disconcerting contours, the things of life.”<br ><br >",object139,,,0,1183d09e-dde4-11e2-8753-002590937d1c,EOL
objectstory520,user6,William Scott's Berlin Blues,"William Scott worked in a number of media including oils, gouache, watercolour, pencil, ink, charcoal and collage. He also experimented with printmaking and sculpture. In this painting thin layers of paint are applied to create a smooth, flat surface devoid of brushstrokes, in keeping with the style of Colour-Field Painting. His subdued colour palette is offset by the dynamic tensions he creates between these muted colours by carefully balancing the values of tones and hue.<br >William Scott moved between figuration and abstraction throughout his career and this is an example of his more abstract work. The minimal composition of simple forms, large expanses of colour and muted palette acknowledge the influence of the Colour-Field artists associated with Abstract Expressionism, such Mark Rothko and Barnett Newman. His preoccupation with the arrangement of forms in space, evident in his depiction of kitchen implements in his still lives, can also be seen in this work; however any recognisable forms are broken down to their bare essentials. The elimination of recognisable objects enabled Scott to focus attention on other aspects of the work such as colour, form and texture.<br >William Scott was born in Greenock, Scotland, in 1913. In 1924, his family moved to his father’s home town of Enniskillen in Northern Ireland. Scott joined the Army in July 1942. On leaving the Army after World War II, Scott took up the position of Senior Painting Master at the Bath Academy of Art, at Corsham Court, Wiltshire, where Scott became good friends with many of the St Ives Group of artists. Scott’s work moved closer to non-figuration and his first one-man show at the Hanover Gallery in London, which opened in June 1953, included a number of, loosely, abstract paintings. That same year, an extended visit to North America resulted in friendships with New York based artists including Rothko and de Kooning. One of the first British artists to be aware of Abstract Expressionism, the work he saw in America made Scott aware of how much his painting was, and would continue to be, tied to a European artistic tradition. In 1967 he painted Red Brown and Black and took up a commission to paint a mural in the premises of the new national Irish television broadcaster.<br >On the 28th December 1989 Scott died at his home in Somerset. Posthumous shows have ranged from a 1998 survey at the Irish Museum of Modern Art to a 2004 show at the Denise Bibro Gallery in New York.",object100,,,0,11b256a8-dde4-11e2-8753-002590937d1c,EOL
objectstory706,user27,Patrick Swift and Lucian Freud,"The restraint and intensity of observation seen in Lucian Freud’s early works (e.g. Head of a Boy, 1956) influenced a number of Irish artists of this period, including Patrick Swift, whose Forget-me-[K]nots on a Cane Table (undated) is characterised by the same evenly diffused pale light. Swift completed an artist’s residency at the Digswell Arts Trust, near Welwyn Garden City, Hertfordshire, where he painted Self Portrait in the Studio (1959). He then moved to London, where among the Soho bohemia he met Francis Bacon and John Minton and befriended Lucian Freud, who used Swift’s flat and studio in Hatch Street when visiting Dublin.",object90,,,0,11e4fbbc-dde4-11e2-8753-002590937d1c,EOL
objectstory521,user6,Yeats and Expressionism,"Youngest of an unusually artistic family (his brother was the poet W.B. Yeats), Jack B. Yeats credited his childhood in the countryside of Sligo, with its atmosphere, light and landscape, for his becoming a painter. Initially, Yeats established himself as an illustrator for journals and other publications. In 1907, he painted his first landscape in oils, which from then onwards remained his main medium. The early works in oils are characterised by subdued colours with strong tonal contrast. By the mid 1920s, his painting style significantly changed to using thick impasto with vigorous brush-strokes and deep visual colour, in which forms are more hinted at than firmly established. In these works, he documents and creates the life of Ireland – from horse-races, boxing matches, emigration, funerals and later moving into landscapes of visionary imaginative geographies, meshing the local with the universality of experience. He was friends with the Expressionist artist Oskar Kokoschka and the influence of the Expressionist movement can be seen in his work from the 1920s, with its emphasis on use of colour and subject matter to convey mood and emotion rather than to depict reality. His later works appear to dramatise a struggle between appearance and essence, with images emerging from a moving pattern of paint and colour in which we glance at an elusive reality.<br >Considered to be one of the most important Irish painters of the early 20th century, Jack B. Yeats was born in London in 1871, and spent much of his childhood in county Sligo. He studied in several art schools including the Westminster School of Art in London and initially worked as an illustrator and cartoonist for London magazines and journals. He visited New York in 1904 and was exposed to the work of key modern artists. The influence of the vernacular realism of the Ashcan School in New York is evident in Yeats’ choice of subject matter – aspects of everyday life – and also his dark palette and expressive brushwork. Several works by Yeats were included in the seminal Armory International Exhibition of Modern Art in 1913. In 1910 he moved to Ireland and painted scenes of everyday life, in particular events and spectacles, such as horse races, the circus, markets or street scenes.<br >His later work is characterised by a gradual loosening of style, less dependency on line and use of a broader colour range and thick impasto paint. His later work is concerned with the expression of emotions of joy or grief through vivid brushstrokes and unmixed primary colours in dreamlike images.",object79,,,0,120eed6e-dde4-11e2-8753-002590937d1c,EOL
objectstory707,user27,Charles Tyrell and abstraction,"Charles Tyrrell’s Untitled (1975) uses the canvas to explore paint’s qualities. Like Tyrell, a number of Irish artists created works through the method of abstraction during the 1960s and first half of the ’70s. Their pieces convey a time when many artists chose to withdraw from the objective world and completely invalidate such notions as realism and symbolism. ",object77,,,0,12503508-dde4-11e2-8753-002590937d1c,EOL
objectstory522,,The Small Ring,"Youngest of an unusually artistic family (his brother was the poet W.B. Yeats), Jack B. Yeats credited his childhood in the countryside of Sligo, with its atmosphere, light and landscape, for his becoming a painter. Initially, Yeats established himself as an illustrator for journals and other publications. In 1907, he painted his first landscape in oils, which from then onwards remained his main medium. The early works in oils are characterised by subdued colours with strong tonal contrast. By the mid 1920s, his painting style significantly changed to using thick impasto with vigorous brush-strokes and deep visual colour, in which forms are more hinted at than firmly established. In these works, he documents and creates the life of Ireland – from horse-races, boxing matches, emigration, funerals and later moving into landscapes of visionary imaginative geographies, meshing the local with the universality of experience. <br >Considered to be one of the most important Irish painters of the early 20th century, Jack B. Yeats was born in London in 1871, and spent much of his childhood in county Sligo. He studied in several art schools including the Westminster School of Art in London and initially worked as an illustrator and cartoonist for London magazines and journals. He visited New York in 1904 and was exposed to the work of key modern artists. The influence of the vernacular realism of the Ashcan School in New York is evident in Yeats’ choice of subject matter – aspects of everyday life – and also his dark palette and expressive brushwork. Several works by Yeats were included in the seminal Armory International Exhibition of Modern Art in 1913. In 1910 he moved to Ireland and painted scenes of everyday life, in particular events and spectacles, such as horse races, the circus, markets or street scenes. <br >In the early stages of his career Yeats worked as a graphic artist and cartoonist using ink and pencil and also watercolour. Later he began working in oils, using paint brushes, palette knives and sometimes applying think paint using the impasto technique directly to the canvas from the tube or with his fingers. <br >",object709,,,0,1281d194-dde4-11e2-8753-002590937d1c,EOL
objectstory708,user27,The Lambert Donation includes work by Carlos Cruz-Díez,"In 1992, the Irish collector Gordon Lambert donated over 300 art works to the Irish Museum of Modern Art’s collection, enriching it at a crucial time in its early development. The Gordon Lambert Trust donation includes international artists and leading exponents of Kinetic and Op art, including this work by  Carlos Cruz-Díez.",object64,,,0,12acf0a4-dde4-11e2-8753-002590937d1c,EOL
objectstory709,user27,Gordon Lambert loved Kinetic art,"In 1992, the Irish collector Gordon Lambert donated over 300 art works to the Irish Museum of Modern Art’s collection, enriching it at a crucial time in its early development. The Gordon Lambert Trust donation includes international artists and leading exponents of Kinetic and Op art, including this work by  François Morellet.",object60,,,0,12da7d44-dde4-11e2-8753-002590937d1c,EOL
objectstory523,user6,Yeats's Liffey Swim,"Youngest of an unusually artistic family (his brother was the poet W.B. Yeats), Jack B. Yeats credited his childhood in the countryside of Sligo, with its atmosphere, light and landscape, for his becoming a painter. Initially, Yeats established himself as an illustrator for journals and other publications. In 1907, he painted his first landscape in oils, which from then onwards remained his main medium. The early works in oils are characterised by subdued colours with strong tonal contrast. <br >Considered to be one of the most important Irish painters of the early 20th century, Jack B. Yeats was born in London in 1871, and spent much of his childhood in county Sligo. He studied in several art schools including the Westminster School of Art in London and initially worked as an illustrator and cartoonist for London magazines and journals. He visited New York in 1904 and was exposed to the work of key modern artists. The influence of the vernacular realism of the Ashcan School in New York is evident in Yeats’ choice of subject matter – aspects of everyday life – and also his dark palette and expressive brushwork. Several works by Yeats were included in the seminal Armory International Exhibition of Modern Art in 1913. In 1910 he moved to Ireland and painted scenes of everyday life, in particular events and spectacles, such as horse races, the circus, markets or street scenes. <br >His later work is characterised by a gradual loosening of style, less dependency on line and use of a broader colour range and thick impasto paint. His later work is concerned with the expression of emotions of joy or grief through vivid brushstrokes and unmixed primary colours in dreamlike images.<br >",object302,,,0,130c67dc-dde4-11e2-8753-002590937d1c,EOL
objectstory710,user27,Gorden Lambert loved Op Art,"In 1992, the Irish collector Gordon Lambert donated over 300 art works to the Irish Museum of Modern Art’s collection, enriching it at a crucial time in its early development. The Gordon Lambert Trust donation includes international artists and leading exponents of Kinetic and Op art, including this work by  Victor Vasarely.",object78,,,0,133cfb54-dde4-11e2-8753-002590937d1c,EOL
